ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045989,positive regulation of striated muscle contraction, 1/89,15/18614,0.069394039,0.121317395,0.064172767,CCN2,1
GO:0048070,regulation of developmental pigmentation, 1/89,15/18614,0.069394039,0.121317395,0.064172767,BCL2,1
GO:0048368,lateral mesoderm development, 1/89,15/18614,0.069394039,0.121317395,0.064172767,SHH,1
GO:0048934,peripheral nervous system neuron differentiation, 1/89,15/18614,0.069394039,0.121317395,0.064172767,RUNX1,1
GO:0048935,peripheral nervous system neuron development, 1/89,15/18614,0.069394039,0.121317395,0.064172767,RUNX1,1
GO:0060026,convergent extension, 1/89,15/18614,0.069394039,0.121317395,0.064172767,SFRP1,1
GO:0060347,heart trabecula formation, 1/89,15/18614,0.069394039,0.121317395,0.064172767,FHL2,1
GO:0060413,atrial septum morphogenesis, 1/89,15/18614,0.069394039,0.121317395,0.064172767,BMPR2,1
GO:0060766,negative regulation of androgen receptor signaling pathway, 1/89,15/18614,0.069394039,0.121317395,0.064172767,SFRP1,1
GO:0070885,negative regulation of calcineurin-NFAT signaling cascade, 1/89,15/18614,0.069394039,0.121317395,0.064172767,FHL2,1
GO:0070920,regulation of production of small RNA involved in gene silencing by RNA, 1/89,15/18614,0.069394039,0.121317395,0.064172767,BMP4,1
GO:0071380,cellular response to prostaglandin E stimulus, 1/89,15/18614,0.069394039,0.121317395,0.064172767,SFRP1,1
GO:0071639,positive regulation of monocyte chemotactic protein-1 production, 1/89,15/18614,0.069394039,0.121317395,0.064172767,TWIST1,1
GO:0106057,negative regulation of calcineurin-mediated signaling, 1/89,15/18614,0.069394039,0.121317395,0.064172767,FHL2,1
GO:0120305,regulation of pigmentation, 1/89,15/18614,0.069394039,0.121317395,0.064172767,BCL2,1
GO:1900102,negative regulation of endoplasmic reticulum unfolded protein response, 1/89,15/18614,0.069394039,0.121317395,0.064172767,UFL1,1
GO:1901836,regulation of transcription of nucleolar large rRNA by RNA polymerase I, 1/89,15/18614,0.069394039,0.121317395,0.064172767,SIRT7,1
GO:1902166,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, 1/89,15/18614,0.069394039,0.121317395,0.064172767,BCL2,1
GO:0070098,chemokine-mediated signaling pathway, 2/89,91/18614,0.07042762,0.122937918,0.065029969,HIF1A/FOXC1,2
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile", 4/89,325/18614,0.070444789,0.122937918,0.065029969,HNRNPU/SYNCRIP/DHX9/ALYREF,4
GO:0000398,"mRNA splicing, via spliceosome", 4/89,325/18614,0.070444789,0.122937918,0.065029969,HNRNPU/SYNCRIP/DHX9/ALYREF,4
GO:0009791,post-embryonic development, 2/89,92/18614,0.071775599,0.125187067,0.066219692,BCL2/BMP4,2
GO:0097553,calcium ion transmembrane import into cytosol, 3/89,201/18614,0.071835762,0.125218687,0.066236418,TMEM38B/BCL2/CCN2,3
GO:0000375,"RNA splicing, via transesterification reactions", 4/89,329/18614,0.072964827,0.12686894,0.067109345,HNRNPU/SYNCRIP/DHX9/ALYREF,4
GO:0032465,regulation of cytokinesis, 2/89,93/18614,0.073131991,0.12686894,0.067109345,RHOA/GIT1,2
GO:1900542,regulation of purine nucleotide metabolic process, 2/89,93/18614,0.073131991,0.12686894,0.067109345,HIF1A/GIT1,2
GO:0002903,negative regulation of B cell apoptotic process, 1/89,16/18614,0.073847177,0.12686894,0.067109345,BCL2,1
GO:0014857,regulation of skeletal muscle cell proliferation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,SHH,1
GO:0030202,heparin metabolic process, 1/89,16/18614,0.073847177,0.12686894,0.067109345,EXT2,1
GO:0030852,regulation of granulocyte differentiation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,RUNX1,1
GO:0031054,pre-miRNA processing, 1/89,16/18614,0.073847177,0.12686894,0.067109345,ADAR,1
GO:0038065,collagen-activated signaling pathway, 1/89,16/18614,0.073847177,0.12686894,0.067109345,COL1A1,1
GO:0043508,negative regulation of JUN kinase activity, 1/89,16/18614,0.073847177,0.12686894,0.067109345,SFRP1,1
GO:0045579,positive regulation of B cell differentiation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,MMP14,1
GO:0045651,positive regulation of macrophage differentiation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,ROR2,1
GO:0046184,aldehyde biosynthetic process, 1/89,16/18614,0.073847177,0.12686894,0.067109345,BMP6,1
GO:0046321,positive regulation of fatty acid oxidation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,TWIST1,1
GO:0060576,intestinal epithelial cell development, 1/89,16/18614,0.073847177,0.12686894,0.067109345,HIF1A,1
GO:0060841,venous blood vessel development, 1/89,16/18614,0.073847177,0.12686894,0.067109345,BMPR2,1
GO:0072578,neurotransmitter-gated ion channel clustering, 1/89,16/18614,0.073847177,0.12686894,0.067109345,CHRDL1,1
GO:0090030,regulation of steroid hormone biosynthetic process, 1/89,16/18614,0.073847177,0.12686894,0.067109345,BMP6,1
GO:0097091,synaptic vesicle clustering, 1/89,16/18614,0.073847177,0.12686894,0.067109345,CTNNB1,1
GO:1901741,positive regulation of myoblast fusion, 1/89,16/18614,0.073847177,0.12686894,0.067109345,MAPK14,1
GO:1902033,regulation of hematopoietic stem cell proliferation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,SNAI2,1
GO:1902285,semaphorin-plexin signaling pathway involved in neuron projection guidance, 1/89,16/18614,0.073847177,0.12686894,0.067109345,PLXNB1,1
GO:2000232,regulation of rRNA processing, 1/89,16/18614,0.073847177,0.12686894,0.067109345,SIRT7,1
GO:2000345,regulation of hepatocyte proliferation, 1/89,16/18614,0.073847177,0.12686894,0.067109345,GLI1,1
GO:2000846,regulation of corticosteroid hormone secretion, 1/89,16/18614,0.073847177,0.12686894,0.067109345,BMP6,1
GO:0003073,regulation of systemic arterial blood pressure, 2/89,94/18614,0.074496684,0.127763743,0.067582666,RHOA/BMPR2,2
GO:0006140,regulation of nucleotide metabolic process, 2/89,94/18614,0.074496684,0.127763743,0.067582666,HIF1A/GIT1,2
GO:0046031,ADP metabolic process, 2/89,94/18614,0.074496684,0.127763743,0.067582666,HIF1A/GIT1,2
GO:0007265,Ras protein signal transduction, 4/89,333/18614,0.075530647,0.129462484,0.068481242,NF1/RHOA/GIT1/COL1A2,4
GO:1903510,mucopolysaccharide metabolic process, 2/89,96/18614,0.077250547,0.132334319,0.070000345,XYLT1/EXT2,2
GO:0002730,regulation of dendritic cell cytokine production, 1/89,17/18614,0.078279246,0.132421279,0.070046344,DDX21,1
GO:0006089,lactate metabolic process, 1/89,17/18614,0.078279246,0.132421279,0.070046344,HIF1A,1
GO:0010566,regulation of ketone biosynthetic process, 1/89,17/18614,0.078279246,0.132421279,0.070046344,BMP6,1
GO:0014067,negative regulation of phosphatidylinositol 3-kinase signaling, 1/89,17/18614,0.078279246,0.132421279,0.070046344,TWIST1,1
GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway, 1/89,17/18614,0.078279246,0.132421279,0.070046344,HIF1A,1
GO:0031053,primary miRNA processing, 1/89,17/18614,0.078279246,0.132421279,0.070046344,SMAD3,1
GO:0033189,response to vitamin A, 1/89,17/18614,0.078279246,0.132421279,0.070046344,CAT,1
GO:0045198,establishment of epithelial cell apical/basal polarity, 1/89,17/18614,0.078279246,0.132421279,0.070046344,RHOA,1
GO:0045836,positive regulation of meiotic nuclear division, 1/89,17/18614,0.078279246,0.132421279,0.070046344,MSX2,1
GO:0048557,embryonic digestive tract morphogenesis, 1/89,17/18614,0.078279246,0.132421279,0.070046344,SHH,1
GO:0050872,white fat cell differentiation, 1/89,17/18614,0.078279246,0.132421279,0.070046344,SNAI2,1
GO:0051895,negative regulation of focal adhesion assembly, 1/89,17/18614,0.078279246,0.132421279,0.070046344,MMP14,1
GO:0060253,negative regulation of glial cell proliferation, 1/89,17/18614,0.078279246,0.132421279,0.070046344,NF1,1
GO:0061548,ganglion development, 1/89,17/18614,0.078279246,0.132421279,0.070046344,CTNNB1,1
GO:0070206,protein trimerization, 1/89,17/18614,0.078279246,0.132421279,0.070046344,COL1A2,1
GO:0071360,cellular response to exogenous dsRNA, 1/89,17/18614,0.078279246,0.132421279,0.070046344,DHX9,1
GO:0150118,negative regulation of cell-substrate junction organization, 1/89,17/18614,0.078279246,0.132421279,0.070046344,MMP14,1
GO:1900006,positive regulation of dendrite development, 1/89,17/18614,0.078279246,0.132421279,0.070046344,BMP7,1
GO:1901201,regulation of extracellular matrix assembly, 1/89,17/18614,0.078279246,0.132421279,0.070046344,SMAD3,1
GO:1902036,regulation of hematopoietic stem cell differentiation, 1/89,17/18614,0.078279246,0.132421279,0.070046344,FOXC1,1
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, 1/89,17/18614,0.078279246,0.132421279,0.070046344,BCL2,1
GO:1990403,embryonic brain development, 1/89,17/18614,0.078279246,0.132421279,0.070046344,CTNNB1,1
GO:0008593,regulation of Notch signaling pathway, 2/89,97/18614,0.078639503,0.132804466,0.070249037,BMP7/MMP14,2
GO:0099175,regulation of postsynapse organization, 2/89,97/18614,0.078639503,0.132804466,0.070249037,NF1/ROR2,2
GO:1902807,negative regulation of cell cycle G1/S phase transition, 2/89,97/18614,0.078639503,0.132804466,0.070249037,BCL2/MEN1,2
GO:0048167,regulation of synaptic plasticity, 3/89,209/18614,0.078685624,0.132807067,0.070250412,CHRDL1/NF1/NOG,3
GO:0097306,cellular response to alcohol, 2/89,98/18614,0.080036333,0.134933919,0.071375444,SFRP1/CTNNB1,2
GO:0120162,positive regulation of cold-induced thermogenesis, 2/89,98/18614,0.080036333,0.134933919,0.071375444,ACHE/ALPL,2
GO:0001505,regulation of neurotransmitter levels, 3/89,211/18614,0.08044156,0.135540388,0.071696246,ACHE/NF1/GIT1,3
GO:0070371,ERK1 and ERK2 cascade, 4/89,341/18614,0.080798276,0.13606448,0.071973473,FGFR3/CASR/BMP4/CCN2,4
GO:0010596,negative regulation of endothelial cell migration, 2/89,99/18614,0.081440932,0.136473422,0.072189789,RHOA/STC1,2
GO:0051588,regulation of neurotransmitter transport, 2/89,99/18614,0.081440932,0.136473422,0.072189789,NF1/GIT1,2
GO:0098869,cellular oxidant detoxification, 2/89,99/18614,0.081440932,0.136473422,0.072189789,CAT/BMP7,2
GO:0008016,regulation of heart contraction, 3/89,213/18614,0.082214575,0.136473422,0.072189789,TMEM38B/STC1/CCN2,3
GO:0031396,regulation of protein ubiquitination, 3/89,213/18614,0.082214575,0.136473422,0.072189789,UFL1/GTPBP4/SIRT7,3
GO:0042098,T cell proliferation, 3/89,213/18614,0.082214575,0.136473422,0.072189789,SHH/BMP4/CTNNB1,3
GO:0001710,mesodermal cell fate commitment, 1/89,18/18614,0.082690341,0.136473422,0.072189789,BMP4,1
GO:0002371,dendritic cell cytokine production, 1/89,18/18614,0.082690341,0.136473422,0.072189789,DDX21,1
GO:0009642,response to light intensity, 1/89,18/18614,0.082690341,0.136473422,0.072189789,CAT,1
GO:0010522,regulation of calcium ion transport into cytosol, 1/89,18/18614,0.082690341,0.136473422,0.072189789,BCL2,1
GO:0010612,regulation of cardiac muscle adaptation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SMAD3,1
GO:0010755,regulation of plasminogen activation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,RUNX1,1
GO:0015812,gamma-aminobutyric acid transport, 1/89,18/18614,0.082690341,0.136473422,0.072189789,NF1,1
GO:0019081,viral translation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,DHX9,1
GO:0019896,axonal transport of mitochondrion, 1/89,18/18614,0.082690341,0.136473422,0.072189789,HIF1A,1
GO:0021513,spinal cord dorsal/ventral patterning, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SHH,1
GO:0030206,chondroitin sulfate biosynthetic process, 1/89,18/18614,0.082690341,0.136473422,0.072189789,XYLT1,1
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress, 1/89,18/18614,0.082690341,0.136473422,0.072189789,HIF1A,1
GO:0043117,positive regulation of vascular permeability, 1/89,18/18614,0.082690341,0.136473422,0.072189789,BMP6,1
GO:0045064,T-helper 2 cell differentiation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,MEN1,1
GO:0045780,positive regulation of bone resorption, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SPP1,1
GO:0045945,positive regulation of transcription by RNA polymerase III, 1/89,18/18614,0.082690341,0.136473422,0.072189789,DDX21,1
GO:0046851,negative regulation of bone remodeling, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SFRP1,1
GO:0051988,regulation of attachment of spindle microtubules to kinetochore, 1/89,18/18614,0.082690341,0.136473422,0.072189789,HNRNPU,1
GO:0060149,negative regulation of post-transcriptional gene silencing, 1/89,18/18614,0.082690341,0.136473422,0.072189789,ADAR,1
GO:0060644,mammary gland epithelial cell differentiation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,HIF1A,1
GO:0060967,negative regulation of gene silencing by RNA, 1/89,18/18614,0.082690341,0.136473422,0.072189789,ADAR,1
GO:0061709,reticulophagy, 1/89,18/18614,0.082690341,0.136473422,0.072189789,UFL1,1
GO:0071391,cellular response to estrogen stimulus, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SFRP1,1
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis, 1/89,18/18614,0.082690341,0.136473422,0.072189789,NOG,1
GO:0099010,modification of postsynaptic structure, 1/89,18/18614,0.082690341,0.136473422,0.072189789,RHOA,1
GO:1900369,negative regulation of post-transcriptional gene silencing by RNA, 1/89,18/18614,0.082690341,0.136473422,0.072189789,ADAR,1
GO:1902548,negative regulation of cellular response to vascular endothelial growth factor stimulus, 1/89,18/18614,0.082690341,0.136473422,0.072189789,ADAMTS12,1
GO:1903242,regulation of cardiac muscle hypertrophy in response to stress, 1/89,18/18614,0.082690341,0.136473422,0.072189789,SMAD3,1
GO:1905209,positive regulation of cardiocyte differentiation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,BMP4,1
GO:2000757,negative regulation of peptidyl-lysine acetylation, 1/89,18/18614,0.082690341,0.136473422,0.072189789,TWIST1,1
GO:0032755,positive regulation of interleukin-6 production, 2/89,100/18614,0.082853196,0.136590853,0.072251906,DHX9/TWIST1,2
GO:0140888,interferon-mediated signaling pathway, 2/89,100/18614,0.082853196,0.136590853,0.072251906,ADAR/IFITM1,2
GO:1902806,regulation of cell cycle G1/S phase transition, 3/89,214/18614,0.083107438,0.136934214,0.072433532,BCL2/MEN1/GLI1,3
GO:0044270,cellular nitrogen compound catabolic process, 5/89,486/18614,0.083420558,0.137374152,0.072666245,HNRNPU/MAPK14/SYNCRIP/DHX9/AXIN2,5
GO:1904062,regulation of monoatomic cation transmembrane transport, 4/89,346/18614,0.084181577,0.138550784,0.073288643,TMEM38B/BCL2/MMP9/TWIST1,4
GO:0046700,heterocycle catabolic process, 5/89,488/18614,0.084546692,0.139074873,0.073565868,HNRNPU/MAPK14/SYNCRIP/DHX9/AXIN2,5
GO:0002532,production of molecular mediator involved in inflammatory response, 2/89,102/18614,0.085700308,0.140816998,0.074487393,HIF1A/MAPK14,2
GO:0006165,nucleoside diphosphate phosphorylation, 2/89,102/18614,0.085700308,0.140816998,0.074487393,HIF1A/GIT1,2
GO:0000028,ribosomal small subunit assembly, 1/89,19/18614,0.087080563,0.14136948,0.074779637,RPL38,1
GO:0001829,trophectodermal cell differentiation, 1/89,19/18614,0.087080563,0.14136948,0.074779637,JUNB,1
GO:0003184,pulmonary valve morphogenesis, 1/89,19/18614,0.087080563,0.14136948,0.074779637,BMP4,1
GO:0016553,base conversion or substitution editing, 1/89,19/18614,0.087080563,0.14136948,0.074779637,ADAR,1
GO:0032026,response to magnesium ion, 1/89,19/18614,0.087080563,0.14136948,0.074779637,BMP6,1
GO:0035372,protein localization to microtubule, 1/89,19/18614,0.087080563,0.14136948,0.074779637,HNRNPU,1
GO:0035930,corticosteroid hormone secretion, 1/89,19/18614,0.087080563,0.14136948,0.074779637,BMP6,1
GO:0036342,post-anal tail morphogenesis, 1/89,19/18614,0.087080563,0.14136948,0.074779637,DCHS1,1
GO:0044070,regulation of monoatomic anion transport, 1/89,19/18614,0.087080563,0.14136948,0.074779637,STC1,1
GO:0045618,positive regulation of keratinocyte differentiation, 1/89,19/18614,0.087080563,0.14136948,0.074779637,FOXC1,1
GO:0046782,regulation of viral transcription, 1/89,19/18614,0.087080563,0.14136948,0.074779637,DHX9,1
GO:0051152,positive regulation of smooth muscle cell differentiation, 1/89,19/18614,0.087080563,0.14136948,0.074779637,SHH,1
GO:0051797,regulation of hair follicle development, 1/89,19/18614,0.087080563,0.14136948,0.074779637,MSX2,1
GO:0051900,regulation of mitochondrial depolarization, 1/89,19/18614,0.087080563,0.14136948,0.074779637,BCL2,1
GO:0055062,phosphate ion homeostasis, 1/89,19/18614,0.087080563,0.14136948,0.074779637,ALPL,1
GO:0060716,labyrinthine layer blood vessel development, 1/89,19/18614,0.087080563,0.14136948,0.074779637,JUNB,1
GO:0071800,podosome assembly, 1/89,19/18614,0.087080563,0.14136948,0.074779637,RHOA,1
GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus, 1/89,19/18614,0.087080563,0.14136948,0.074779637,HIF1A,1
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway, 1/89,19/18614,0.087080563,0.14136948,0.074779637,HIF1A,1
GO:1904862,inhibitory synapse assembly, 1/89,19/18614,0.087080563,0.14136948,0.074779637,PLXNB1,1
GO:2000434,regulation of protein neddylation, 1/89,19/18614,0.087080563,0.14136948,0.074779637,HIF1A,1
GO:2000678,negative regulation of transcription regulatory region DNA binding, 1/89,19/18614,0.087080563,0.14136948,0.074779637,MSX2,1
GO:0010906,regulation of glucose metabolic process, 2/89,103/18614,0.087134951,0.141380729,0.074785587,IGFBP3/SIRT7,2
GO:0032204,regulation of telomere maintenance, 2/89,104/18614,0.08857685,0.143329949,0.075816658,HNRNPU/CTNNB1,2
GO:0034968,histone lysine methylation, 2/89,104/18614,0.08857685,0.143329949,0.075816658,MEN1/CTNNB1,2
GO:0046939,nucleotide phosphorylation, 2/89,104/18614,0.08857685,0.143329949,0.075816658,HIF1A/GIT1,2
GO:0050773,regulation of dendrite development, 2/89,104/18614,0.08857685,0.143329949,0.075816658,RHOA/BMP7,2
GO:0060291,long-term synaptic potentiation, 2/89,104/18614,0.08857685,0.143329949,0.075816658,NF1/NOG,2
GO:0021549,cerebellum development, 2/89,105/18614,0.090025905,0.145437729,0.076931602,GLI1/FOXC1,2
GO:0032760,positive regulation of tumor necrosis factor production, 2/89,105/18614,0.090025905,0.145437729,0.076931602,DHX9/TWIST1,2
